order_id,customer_id,product,quantity,price,order_date,amount,status
8e8eb77a-521e-4368-9635-d1588aa37969,e7c8a872-65a6-4da3-8055-4fc0c221222e,cake,1.0,0.0,30-09-2025 23:15:36,0.0,completed
bee99273-b985-479c-8849-5d4329a583e4,dd076bd4-3449-4894-93fd-f009074a46fb,cookies,1.0,0.0,17-02-2025 13:47:45,0.0,completed
e218fe32-c7ec-4c67-9b82-e02bdb6f0afc,4b16c41b-103f-4686-9392-5d605b5f1165,cookies,2.0,75.0,31-08-2025 04:48:57,150.0,completed
0ddf5346-67d3-4c7f-97ac-5dc1cdabb22c,6131dd14-6eee-43a3-88c2-c00a60c01a67,cookies,1.0,75.0,26-05-2025 01:14:42,75.0,completed
956e6d21-4c43-4c30-b2c6-b14d07bb63ca,c3aa3fc6-53fd-45eb-8404-00ea0fe78260,empanadas,1.0,75.0,19-05-2025 08:14:14,75.0,completed
38706f36-ada3-4812-bf91-cd485041370c,15d1dba6-2a55-4f7d-ac1d-d5ef2284b01d,cake,1.0,75.0,03-02-2025 12:03:58,75.0,completed
d36c5d4c-995e-4217-96b5-dd95af9f43d6,76b7a7ce-90d7-4a3c-b75b-54f5771b8ecd,empanadas,2.0,100.0,15-05-2025 04:56:06,200.0,completed
86a47d45-6f22-47d7-b806-c9bdb425782e,31aad8da-971c-42c2-b229-83b33e5d3d09,cake,2.0,50.0,11-07-2025 12:49:23,100.0,completed
d416d1a0-a455-4408-ac5e-168f3719ba8d,0a23484d-928c-467d-b13d-18c8dfe67a40,cake,1.0,100.0,11-01-2025 15:43:37,100.0,completed
8c1c10a2-e6c2-4844-800c-d9e1e900c248,f295a228-0ed8-46a9-92ec-77d3f630218a,cookies,3.0,0.0,25-02-2025 12:31:02,0.0,completed
9e647307-b12b-4cc4-a168-dd18b4bd3cea,5cd1de07-9364-4aee-9240-15b15fc1f92f,empanadas,1.0,100.0,04-10-2025 07:21:28,100.0,completed
4f17e709-0925-4cc8-9d88-83118f1fd2dc,ba3f1a38-7524-47fe-b759-f06327b42016,empanadas,3.0,50.0,07-07-2025 13:08:42,150.0,completed
7c17d600-9223-4218-9b7c-e75e67d48421,376cd4a6-c92f-4ad9-8c72-fc5c23bd6d35,cake,1.0,0.0,31-08-2025 12:16:49,0.0,completed
c3230a3e-f565-414f-8ce5-a95b35d79b41,31aad8da-971c-42c2-b229-83b33e5d3d09,empanadas,2.0,0.0,13-07-2025 17:40:35,0.0,completed
a469cc4f-7d16-4488-9a78-aa4cd8ab7b1f,5cd1de07-9364-4aee-9240-15b15fc1f92f,empanadas,2.0,100.0,14-03-2025 14:05:32,200.0,completed
cec44288-f9a2-4dd5-b7d3-7927cd2a774d,7085a473-1214-4f94-a723-1054d48c30c2,empanadas,2.0,100.0,20-01-2025 01:06:53,200.0,completed
3cfa02a1-b58a-41ed-be97-3b241ddea5fb,c3aa3fc6-53fd-45eb-8404-00ea0fe78260,cake,1.0,50.0,04-02-2025 09:09:48,50.0,completed
f6754e8a-2f6d-4657-8a05-2e379faefa5c,b2d7a246-5ce8-4aa0-9bd3-479de54bfaa3,cake,1.0,50.0,13-09-2025 08:48:49,50.0,completed
1017b08c-6f77-4d05-bf3a-e9660709db98,7085a473-1214-4f94-a723-1054d48c30c2,empanadas,1.0,75.0,04-07-2025 16:26:17,75.0,completed
86783a33-6f6a-4a1a-9d1c-2fa6e49d470c,ee5272fd-84f9-4de8-a7a2-746cfc70fe39,cookies,1.0,75.0,28-05-2025 10:32:43,75.0,completed
52fd7d3c-e03d-49b5-831e-6e28977a5e1b,4b16c41b-103f-4686-9392-5d605b5f1165,empanadas,1.0,75.0,03-08-2025 00:26:49,75.0,completed
ae5b0898-8325-41c5-8765-ec65f76271f0,76b7a7ce-90d7-4a3c-b75b-54f5771b8ecd,cookies,2.0,50.0,06-08-2025 09:45:29,100.0,completed
04d367ab-7127-4f59-bfa9-c27b24842c66,cf419443-9be5-4481-86fd-770bef03b6bd,empanadas,1.0,0.0,31-03-2025 12:07:16,0.0,completed
72d0a852-b89f-4819-9ca7-bacc045fa60e,cf419443-9be5-4481-86fd-770bef03b6bd,cake,1.0,100.0,06-07-2025 07:38:21,100.0,completed
98566185-a4ee-4bb9-b4be-108d76d7ed0a,90bf96c8-808e-4f17-afe0-5fc40e0c3fd3,empanadas,1.0,50.0,03-03-2025 00:05:06,50.0,completed
0045402a-a6c3-4d09-bec5-b44f99c23c92,8a98bb8c-6cdc-4977-88e8-694084f53db5,cookies,3.0,75.0,02-06-2025 05:40:13,225.0,completed
8545e219-80de-4696-a6a7-2a0ae475423c,442f80a8-9490-49b7-8603-69daced4f16b,empanadas,2.0,100.0,07-06-2025 22:08:20,200.0,completed
286bd31e-cb7b-4b2d-aaf4-7a071ac4dc8e,4eb6d04b-bc5c-4382-941e-5af61e4902d0,cookies,1.0,100.0,27-03-2025 12:14:09,100.0,completed
af344a84-6104-4e78-b84a-ba5987efcd5d,9e603198-678a-4dcf-bbfd-7090f0a53c6d,cake,1.0,75.0,20-08-2025 03:56:40,75.0,completed
a0d4aa4f-cb60-42e8-9c2b-68165c1d266f,376cd4a6-c92f-4ad9-8c72-fc5c23bd6d35,cookies,2.0,0.0,12-07-2025 03:49:14,0.0,completed
f010f488-3070-4bd0-a641-cb918c83cdcb,d0927882-9ffc-40ed-abd7-85cfac8ccfac,cookies,3.0,75.0,16-09-2025 04:57:45,225.0,completed
852c66c0-30e6-44e0-9571-6cfb277b111d,166c0755-44d2-44c6-8d95-23e0007ceed9,empanadas,1.0,100.0,31-07-2025 11:44:07,100.0,completed
a3f09d56-b8cc-4c79-bc57-0eb4397c30ab,1d92bf23-22a2-4dbd-af6c-5a128a3170cc,cake,1.0,0.0,15-03-2025 04:47:19,0.0,completed
ee14d521-c28e-48bf-a0f4-92aa3e2a57ef,f40b1e09-0dc6-4be6-95e6-022d12a04a11,empanadas,1.0,50.0,07-06-2025 03:09:34,50.0,completed
74ab132f-76f5-4937-8512-6c6cac2defe8,54008299-ba08-4dd2-a7f0-0a41fcdde288,cookies,3.0,50.0,26-05-2025 15:16:26,150.0,completed
fd49730d-7ca0-4d50-869f-cd695d4dce64,c4abae62-bea9-4f1d-b110-018b24c34960,empanadas,1.0,75.0,04-06-2025 02:17:56,75.0,completed
4ef650d7-3d33-415a-8807-7aa421e8daba,f361bf0d-62b5-4682-bf56-35619f9fcd3a,empanadas,2.0,100.0,01-10-2025 11:20:52,200.0,completed
0a2ef6fa-0da9-47ed-8c87-ae02b1cfa2d6,2332815a-982d-4963-97cf-7fb799b027e1,empanadas,3.0,50.0,31-07-2025 15:23:21,150.0,completed
61c55cec-3452-4822-a777-e6a34ee153b3,d0579d6f-06ee-4b57-8025-dcab4da2833f,cookies,2.0,50.0,02-04-2025 00:02:42,100.0,completed
a5fa3232-1bd8-4802-b106-a42341c1f6d2,d0927882-9ffc-40ed-abd7-85cfac8ccfac,empanadas,1.0,50.0,17-03-2025 18:50:39,50.0,completed
a012f596-e033-485c-863e-c6cdf981145e,d0927882-9ffc-40ed-abd7-85cfac8ccfac,empanadas,1.0,100.0,26-08-2025 18:59:27,100.0,completed
552eefbe-1303-4528-8340-902870f0587f,c3aa3fc6-53fd-45eb-8404-00ea0fe78260,cake,1.0,50.0,21-02-2025 16:25:35,50.0,completed
134bdf61-a59e-45ab-b5f3-a5fb450dc75a,90d34d1e-0d0f-4e4b-a715-d69c590310d2,cake,1.0,100.0,27-03-2025 12:43:07,100.0,completed
b9c2a720-d89d-4e56-abd4-2409aad0d22b,5005c034-94d4-4f08-ad73-d4a2f9ca3345,cookies,1.0,100.0,16-03-2025 18:14:37,100.0,completed
0ebcfab4-b02f-41f6-9a72-d2d3170587c8,060c2282-1d7f-4373-bf3b-c26d65632af6,empanadas,1.0,75.0,16-07-2025 05:33:15,75.0,completed
6c80629b-69a2-425d-8145-d7dab685bdd0,6131dd14-6eee-43a3-88c2-c00a60c01a67,empanadas,1.0,50.0,16-07-2025 05:24:10,50.0,completed
84d54b43-9618-435b-b48a-3c77e19c3049,d03b7a53-ae4b-4e80-805e-cd33705e9131,empanadas,1.0,100.0,30-06-2025 05:28:06,100.0,completed
1f58c91a-4a94-4d69-ae13-6de6946ab03f,762ac059-a6a2-4def-b9fb-6b54253381af,empanadas,3.0,50.0,08-05-2025 09:38:03,150.0,completed
644e79eb-d2b3-4b4e-883b-b7c21bf7da4c,73d91c57-7a96-4ac9-9458-5e7e7e2cb185,empanadas,1.0,0.0,02-05-2025 23:55:09,0.0,completed
8537e53c-9f28-4aea-86e1-2b37b824a06a,166c0755-44d2-44c6-8d95-23e0007ceed9,cookies,2.0,75.0,14-05-2025 06:32:13,150.0,completed
e98bfd7c-7c01-4c59-a235-1d8b35b3bd7c,f40b1e09-0dc6-4be6-95e6-022d12a04a11,cookies,2.0,50.0,02-04-2025 11:45:46,100.0,completed
88e4849c-a736-452f-a83d-afe7432ca7b7,cf419443-9be5-4481-86fd-770bef03b6bd,empanadas,1.0,75.0,20-02-2025 03:26:11,75.0,completed
fbdfc94a-4f3a-457d-adc2-5220792bace9,1010fe8f-82b9-42a4-a091-78abb1ae906f,cake,2.0,50.0,30-04-2025 01:12:24,100.0,completed
9f79cd1f-5575-4999-b05e-ba68e018b9a9,03cef728-9af5-403a-9d0a-821432811af1,cake,1.0,50.0,05-04-2025 18:16:20,50.0,completed
6942d592-47f8-4f24-93c9-956e8412c67d,ba3f1a38-7524-47fe-b759-f06327b42016,cake,2.0,0.0,04-06-2025 06:17:12,0.0,completed
030f640a-75f7-40d1-b5c9-b54057a44e16,776b6fbe-d062-4b38-932d-4c0775e0e19e,empanadas,1.0,100.0,28-02-2025 03:28:02,100.0,completed
0286b318-0907-4534-867c-b31d255e2432,76b7a7ce-90d7-4a3c-b75b-54f5771b8ecd,empanadas,1.0,75.0,05-05-2025 08:37:06,75.0,completed
21586a9e-daa6-4d41-8f29-bcb17892cd15,e9abec5a-8212-4804-b456-c4ab571e4701,cake,3.0,75.0,01-03-2025 04:58:39,225.0,completed
11fc59f5-4040-44d7-82fa-5b1d51a1a8a9,c3aa3fc6-53fd-45eb-8404-00ea0fe78260,cake,2.0,75.0,13-02-2025 21:36:20,150.0,completed
80372785-0820-4400-b1ee-405b3389457b,15d1dba6-2a55-4f7d-ac1d-d5ef2284b01d,cake,2.0,0.0,19-05-2025 23:49:18,0.0,completed
8e9cd6c2-8d38-4dc2-bffa-841d568a34e0,c3aa3fc6-53fd-45eb-8404-00ea0fe78260,cake,1.0,75.0,20-03-2025 22:27:24,75.0,completed
5c674f1c-b7e6-42f0-9008-4cbef9cd3d66,50991f14-9bdb-4f2e-891b-b209a5b05ea7,cake,1.0,0.0,27-09-2025 11:02:05,0.0,completed
0c0ada1e-61f6-4b6b-bbf1-b576dd32d499,7ed6d01c-c81d-46f5-9ad0-0b7821b0bbc7,cake,3.0,50.0,25-08-2025 02:51:45,150.0,completed
626995c8-b8e5-4fee-8c55-bf28a0f3598e,8a98bb8c-6cdc-4977-88e8-694084f53db5,empanadas,1.0,50.0,08-05-2025 21:11:58,50.0,completed
dcd334e3-1cca-4965-8c5f-d6447e145180,122c3d59-dd72-41cb-aa6e-e4563c0329ec,empanadas,2.0,100.0,31-08-2025 11:57:44,200.0,completed
1e9f26e3-8d14-49de-a9b2-8624966a5724,73d91c57-7a96-4ac9-9458-5e7e7e2cb185,empanadas,2.0,100.0,17-03-2025 01:44:12,200.0,completed
01415abd-e0c4-42a2-872e-796208c4f129,2332815a-982d-4963-97cf-7fb799b027e1,empanadas,3.0,50.0,09-08-2025 20:16:39,150.0,completed
a36380c4-bd71-4084-b995-00efca2a8bf4,31aad8da-971c-42c2-b229-83b33e5d3d09,empanadas,2.0,75.0,18-04-2025 22:21:06,150.0,completed
5af7d30f-641d-4f0d-8e39-0e540c4aeb2a,376cd4a6-c92f-4ad9-8c72-fc5c23bd6d35,empanadas,2.0,0.0,25-05-2025 16:44:29,0.0,completed
e2f5a978-e7e6-498d-a771-820d32d53cc8,d03b7a53-ae4b-4e80-805e-cd33705e9131,empanadas,1.0,75.0,15-05-2025 05:40:16,75.0,completed
28cdd7e4-c693-4144-9752-d02f601cb14f,330e6b82-032d-4dce-ac7d-79deb5ac5b15,empanadas,3.0,50.0,21-02-2025 04:14:28,150.0,completed
d3c8c731-8ca9-4c48-ad7e-c8f846f86894,6c8b78b2-0b78-4dd7-b2b3-eb697bff7148,empanadas,1.0,100.0,29-04-2025 19:35:46,100.0,completed
f837d6fd-6ae0-49fe-8eaf-bfbecc26f7d3,060c2282-1d7f-4373-bf3b-c26d65632af6,empanadas,1.0,75.0,07-08-2025 06:29:40,75.0,completed
10eb6392-170f-42c4-97b8-b73fdd7f087c,66fdcf6a-cac4-44cb-90ea-0af7dd06cd77,cookies,1.0,100.0,11-03-2025 01:10:57,100.0,completed
f061952c-aa16-4c33-b09a-65fce5317d49,54008299-ba08-4dd2-a7f0-0a41fcdde288,cookies,2.0,100.0,11-07-2025 13:52:43,200.0,completed
bb22b975-e14e-4433-8536-821887c140f0,c5089ca9-5a67-4104-8da0-a40c494bdda8,cake,3.0,0.0,05-07-2025 19:39:01,0.0,completed
ae69724c-8cd0-47e4-925a-04cb18c70828,0a23484d-928c-467d-b13d-18c8dfe67a40,empanadas,1.0,50.0,29-04-2025 11:03:41,50.0,completed
bc5a9e57-be0e-491c-aa98-dafa74e6894d,90d34d1e-0d0f-4e4b-a715-d69c590310d2,cake,1.0,50.0,18-02-2025 10:35:34,50.0,completed
fc91c1cb-98bb-49c8-a66c-0e6e7d133f0a,542385af-078c-48ff-9048-678c92c34e83,empanadas,2.0,75.0,12-05-2025 06:26:32,150.0,completed
a51d2398-d9d9-4a00-b8fc-edc4ae2f4e61,776b6fbe-d062-4b38-932d-4c0775e0e19e,cake,3.0,0.0,02-10-2025 05:29:28,0.0,completed
29e91a10-0c5d-4d86-91cf-f608a8c15650,542385af-078c-48ff-9048-678c92c34e83,empanadas,1.0,0.0,23-07-2025 01:41:22,0.0,completed
875d1e01-6d3a-40e0-8958-d77f86379f6e,cf419443-9be5-4481-86fd-770bef03b6bd,empanadas,1.0,100.0,09-10-2025 18:42:09,100.0,completed
f0114f34-d9c1-4da4-8eaf-3cfcdf500ee4,3aa33844-bb24-4716-a0cd-8a5c9adc51b6,empanadas,2.0,0.0,19-09-2025 00:19:48,0.0,completed
d0d35a35-4959-4102-996c-3ccd62643759,32c82aed-3ebb-4fd3-a647-4e95ef19d10c,cookies,1.0,75.0,13-01-2025 20:51:08,75.0,completed
e3eae3ab-3cae-45c7-86ab-29a717647f5a,46325792-820c-429a-a476-54d70a540e69,empanadas,3.0,100.0,02-04-2025 11:36:36,300.0,completed
8fab5bda-1a75-43ca-bfdc-4e6e628c38f2,1f3c2d15-85e6-4c0e-8c42-b288ae092fd7,cake,2.0,100.0,14-06-2025 12:32:56,200.0,completed
1b2b8799-abe6-4709-9517-a51c5ddadc6d,7ed6d01c-c81d-46f5-9ad0-0b7821b0bbc7,empanadas,1.0,50.0,08-08-2025 09:56:43,50.0,completed
3cec6f96-902c-4d2d-8201-b4234e9fc171,c3aa3fc6-53fd-45eb-8404-00ea0fe78260,empanadas,2.0,75.0,12-03-2025 05:22:05,150.0,completed
3162975e-3d6e-472c-b478-633b69a6e2ee,122c3d59-dd72-41cb-aa6e-e4563c0329ec,cake,3.0,0.0,21-09-2025 11:13:39,0.0,completed
ffea20fc-b565-440a-9400-adc39cbe78ec,76b7a7ce-90d7-4a3c-b75b-54f5771b8ecd,empanadas,1.0,0.0,06-07-2025 01:09:57,0.0,completed
bcdbc932-caa8-4433-ad49-248362759b59,4b16c41b-103f-4686-9392-5d605b5f1165,cookies,2.0,100.0,19-07-2025 18:41:19,200.0,completed
8e6f8140-399c-4ce5-821b-df95c3efd372,f40b1e09-0dc6-4be6-95e6-022d12a04a11,cookies,2.0,0.0,19-02-2025 09:34:54,0.0,completed
498a0a1b-8e72-479c-816f-678790154b14,54d11285-65ec-4fcd-a17f-eeff448fe747,cake,1.0,50.0,02-04-2025 05:21:18,50.0,completed
95409162-7ece-4296-bb6b-5d8889830498,6131dd14-6eee-43a3-88c2-c00a60c01a67,empanadas,3.0,100.0,14-08-2025 02:23:15,300.0,completed
1886b429-a705-4d00-8533-85c1bb375571,3e19e6a3-280b-429e-8412-a14ad7c8c7fd,cookies,3.0,50.0,21-08-2025 10:01:12,150.0,completed
34ba0813-8afa-43e1-897d-c20c2e82cf6b,1010fe8f-82b9-42a4-a091-78abb1ae906f,cookies,3.0,75.0,18-01-2025 09:20:12,225.0,completed
1fb1519d-c14d-4978-be31-0a607a81ec51,759f099f-f8d3-4af5-9dab-0d1aded5a45d,empanadas,1.0,75.0,30-03-2025 20:38:38,75.0,completed
7563bce4-109f-4393-80ff-a644defe60ec,3aa33844-bb24-4716-a0cd-8a5c9adc51b6,cookies,3.0,50.0,01-01-2025 18:43:40,150.0,completed
494760fe-32e9-4dc5-87ae-27475fb75ac4,c3aa3fc6-53fd-45eb-8404-00ea0fe78260,cookies,3.0,0.0,14-08-2025 03:17:48,0.0,completed
37f5cb64-6c9b-47ac-a629-3e3047a77956,22396cb8-b61a-41d0-ab15-6385b2471f19,cookies,1.0,50.0,24-07-2025 21:50:24,50.0,completed
89d83a36-0c1b-438f-a863-1b712251a478,70ea0734-0cde-4ad1-80f3-43bd445fa7a7,empanadas,1.0,75.0,13-06-2025 12:28:08,75.0,completed
e598f3ba-18d1-4dc1-bf1d-24adf76c7cdd,5cd1de07-9364-4aee-9240-15b15fc1f92f,empanadas,1.0,0.0,16-03-2025 15:26:58,0.0,completed
94888a1f-2c4b-4eef-b786-ce0ab6acbaa3,3aa33844-bb24-4716-a0cd-8a5c9adc51b6,empanadas,3.0,100.0,14-05-2025 10:53:33,300.0,completed
33356947-c472-4723-9544-c2ef8a36b3d9,c3aa3fc6-53fd-45eb-8404-00ea0fe78260,empanadas,2.0,50.0,08-09-2025 11:10:15,100.0,completed
e3c1d19f-4daf-4c1d-8924-763a7e1eed80,1cf6d778-0f96-4fae-a338-d6fa4ee80b45,cookies,1.0,0.0,15-03-2025 06:22:12,0.0,completed
079c5fb0-fbdf-456c-871c-2e1298b5548e,f295a228-0ed8-46a9-92ec-77d3f630218a,empanadas,1.0,0.0,18-02-2025 20:59:44,0.0,completed
21f8b2ff-1d5d-42fd-af19-d8d4207d4819,c3aa3fc6-53fd-45eb-8404-00ea0fe78260,cookies,3.0,75.0,12-07-2025 16:17:58,225.0,completed
4feed650-d2bd-4971-8e2e-67eec2d5b911,10c95bf3-2338-4b78-9ac1-2bade7b7534e,empanadas,2.0,100.0,26-04-2025 14:13:55,200.0,completed
cf7deafe-8837-4855-93ab-d3f9faaa6616,8eb5a27e-0cd8-4985-ade7-a37536ff7b6a,cake,3.0,75.0,24-07-2025 14:45:04,225.0,completed
b3e0132e-b1a1-4e45-863e-6d4c2b8b42a6,e7c8a872-65a6-4da3-8055-4fc0c221222e,empanadas,1.0,100.0,03-05-2025 16:58:09,100.0,completed
3a439fac-ed23-4838-9d56-03c86dae47ba,42435991-d549-4b12-be6c-5f21a6d1acb7,empanadas,1.0,75.0,17-08-2025 14:29:59,75.0,completed
304b42ca-63a3-4b91-aebd-64279066aa08,50991f14-9bdb-4f2e-891b-b209a5b05ea7,empanadas,2.0,75.0,14-04-2025 13:38:19,150.0,completed
71185b7e-49e0-41ca-a46e-5004c7eae959,376cd4a6-c92f-4ad9-8c72-fc5c23bd6d35,empanadas,1.0,50.0,03-03-2025 13:35:36,50.0,completed
b6db3401-8c62-4131-90bd-d89d5995ecb1,cf419443-9be5-4481-86fd-770bef03b6bd,cookies,2.0,75.0,24-06-2025 06:27:27,150.0,completed
3ee487bc-2d0a-4626-a513-7d4959b121b9,762ac059-a6a2-4def-b9fb-6b54253381af,cookies,3.0,100.0,02-10-2025 05:40:24,300.0,completed
35ead901-fe39-43c0-bf68-4206406bb686,54008299-ba08-4dd2-a7f0-0a41fcdde288,cookies,1.0,50.0,10-02-2025 01:22:30,50.0,completed
b13d4cf4-0376-437e-ade0-ed1720deae3a,5005c034-94d4-4f08-ad73-d4a2f9ca3345,empanadas,1.0,100.0,02-02-2025 11:50:53,100.0,completed
